"","URAU_CODE","URAU_NAME","CAPITAL_CI","CITY_IN_KE","CityAREA","FUAarea","CityPOP2012","PBAcity","DIScity","w1DIScity","UPcity","w2UDcity","LUPcity","WUPcity","POPfua2009","CityAreainFUA","POPproportioninCITY2009","POPch20062012","chPROPORTION20062006","UMZtoCITYarea","UMZtoFUAarea","AVEwTEMP","AVEcTEMP","Rain","Agriculture2012f","ContUrb2012c","ContUrb2012f","DiscontUrb2012f","DiscontUrb2012c","Industrial2012c","Industrial2012f","wetlands2012f","Vegetation2012f","Vegetation2012c","GreenUrb2012c","BARE2012c","BARE2012f","Forest2012f","Soviet","Coastal","NoHH","NoDwell2011","DWELLper100HH","CarsPer100pop","POLY","cluster"
"371","ES513C1","Leganés",0,0,43.2321520875596,6825.34882293387,238.626,37.0843569708,49.1400408574,1.31956461554,1822.32681671,0.011516479613,71.1992825594,27.6934249932,6312.835,18.2628889320071,3.79864197305965,-1.21583189478521,-0.215464054455481,1202.20709565268,14.5119322938024,23.35,5.438235294,74.24844444,95.8200309580811,4.19226186838719,1.51878026865795,8.28599620081704,40.3563009217427,13.7219801512167,3.41001339744499,0.00372291184952015,24.461882425799,0,8.6468046865434,0,1.06458686799127,24.721037246356,0,0,70.949,75.514,106.43419921352,45.53,54.6,3
"372","ES505C1","Elche/Elx",0,0,326.173376182883,384.718935361873,239.308,8.19519272897,45.7820265489,1.12824463991,375.192531091,0.236035128143,114.956457787,99.9157851226,256.434,84.7822517173684,89.7197719491175,7.95395081109367,-0.195413883549932,16.3716611775386,15.3358710936605,23.35,7.85,69.5,77.6642803560485,3.56650115640508,3.83612077937268,11.1777186982231,12.1470117031207,4.23711977633975,3.79176575427163,6.42422442424165,45.9318492207131,52.9976301842386,0.715852383960718,0.460522208534702,0.390441098054275,6.25193473881808,0,1,86.118,113.336,131.605471562275,47.18,54.6,6
"373","ES038C1","Coslada",0,0,12.0287019600046,6825.34882293387,80.639,61.4171619056,48.3218429283,1.28116986904,2967.79045071,0.104579081035,97.2234278698,397.63515234,6312.835,18.2628889320071,1.26155681243055,3.19546466688849,-0.036946158645681,4092.87720019136,14.5119322938024,23.35,7.85,69.5,95.8200309580811,0,1.51878026865795,8.28599620081704,20.9304732652908,0,3.41001339744499,0.00372291184952015,24.461882425799,6.03356479246781,7.08544865259598,0,1.06458686799127,24.721037246356,0,0,30.49,31.567,103.532305673991,50.01,54.6,3
"374","ES518C1","Getafe",0,0,78.6967974181216,6825.34882293387,163.356,28.9709542406,48.2047628431,1.27522000339,1396.53797851,0.502921317691,147.836626754,895.649137557,6312.835,18.2628889320071,2.50660757013291,8.5003785916391,0.00475184185241062,667.091949384858,14.5119322938024,22.56666667,-1.1,55.36666667,95.8200309580811,2.81886439560327,1.51878026865795,8.28599620081704,8.21871412210894,18.493941831296,3.41001339744499,0.00372291184952015,24.461882425799,17.8251033567098,3.62238671639117,6.75837687274882,1.06458686799127,24.721037246356,0,0,62.509,68.984,110.358508374794,43.85,54.6,4
"375","ES011C1","Santiago de Compostela",0,0,219.994075215447,1263.0909218098,115.62,5.79773205128,46.3003582011,1.16313739764,268.437070728,0.292571322061,121.605258606,91.3493086231,206.666,17.4171210810566,54.7327572024426,5.64306860129381,-0.514924488850063,6.55472197870695,1.39657404668263,18.83333333,7.433333333,167.4166667,74.0103514049694,1.17940106462364,0.510947293390605,1.92909082969141,7.49711523912478,1.91749241131583,0.4670750387745,0,17.6486711279061,24.6736021634857,0.849620860752553,0,0.0458572061518959,60.4142143388438,0,0,37.111,56.176,151.372908302121,51.6,54.6,8
"376","ES021C1","Alicante/Alacant",0,0,200.866613313036,353.997013891777,355.04,16.6630209547,47.3842611266,1.23035861058,789.564936075,0.104438744663,97.200315457,101.456811475,448.2,56.7424598034729,78.3000892458724,2.85499080203369,-1.16275358489573,37.7165715847131,24.1640456397045,26.75,11.4,24.075,40.7017214989979,3.8534782124986,3.51956986732071,17.5637671119193,26.5599253343106,6.77876652720824,4.12673021732515,0,81.4370578355575,128.181559413828,1.34977903947291,0.836312795935703,0.550585240048257,9.38243929752582,0,1,132.637,186.516,140.621395236623,46.18,54.6,6
"377","ES056C1","Viladecans",0,0,20.0750374988429,2434.46881750377,91.891,26.408867505,47.480268117,1.23588909318,1253.9001098,0.0032516753146,62.0300138206,5.0390609803,4825.908,21.9447536016169,1.870673871114,4.59512372800328,0.00759433343357552,2037.30628161254,29.9128908435432,19.4,-2.814285714,50.72857143,30.1442245343676,7.91238425702238,5.10940974510776,13.9116225816404,17.2192642501812,0,6.42080310482202,0.173434230456876,15.803208551629,3.97376167688564,0,0,0.513089933271661,110.439073442988,0,1,24.231,27.616,113.969708225001,43.83,54.6,6
"378","ES034C1","Cáceres",0,0,1750.27634971681,1750.27634971681,95.871,0.912280950968,44.4343477321,1.03192995695,40.5366090047,0.654092251168,174.088097548,27.3612944883,93.967,100,100,5.22439661511782,0,0.875861689068721,0.875861689068721,23.35,7.85,69.5,86.7941815901496,0.166244662485472,0.166244662485472,0.375938671628329,0.375938671628329,0.36224716818998,0.36224716818998,0,76.5323198686866,77.3627221961021,0.121439953573285,0.863397258404031,0.863397258404031,7.94698992596541,0,0,37.048,50.293,135.750917728352,50.26,54.6,8
"379","ES517C1","Alcorcón",0,0,33.6140393483607,6825.34882293387,136.75,36.8166927053,48.0564652914,1.2675201518,1769.28011514,0.0969473254002,95.9414990858,217.413897449,6312.835,18.2628889320071,2.15755678708536,1.01196631703354,-0.0920827438237546,1484.91526063601,14.5119322938024,23.35,7.85,69.5,95.8200309580811,2.78402952885607,1.51878026865795,8.28599620081704,2.54893899843712,10.1429131746574,3.41001339744499,0.00372291184952015,24.461882425799,1.79696953151106,3.93422897645498,0,1.06458686799127,24.721037246356,0,0,66.066,70.857,107.251839070021,47.21,54.6,3
"380","ES039C1","Avilés",0,0,26.7969102834438,26.7969102834438,96.484,30.3173068495,47.2598375562,1.22308346026,1432.79099685,0.0848923492682,93.7979354091,148.767302857,96.753,100,100,-0.692693269656329,0,78.0687018716677,78.0687018716677,19.84,-0.592307692,88.50714286,94.1512064173975,12.6628428212733,12.6628428212733,18.1521281996651,18.1521281996651,37.039649360926,12.1975294046066,0,3.31612039093553,3.31612039093553,0,0,0,43.4559399267558,0,1,35.805,41.338,115.453149001536,47.75,54.6,6
"381","ES023C1","Gijón",0,0,181.629089963172,524.687071765314,277.725,12.3087336733,47.3474239007,1.22821731409,582.786830912,0.0638608818814,89.5850211536,45.710908872,300.712,34.6166505212487,91.9048790869669,1.07213433340976,-0.440427342747142,20.5528750970284,11.641224510163,20.3,9.8,96.99,56.4412547016519,3.069584262455,1.2606786758906,2.4136098602339,6.54395556618189,8.52688175946438,4.43864361230497,0,5.63755370927666,9.64385581153434,1.69322996639653,0.442745303774296,0.293046234725588,36.4328599787385,0,1,122.519,147.149,120.103004431966,43.31,54.6,6
"382","ES515C1","Burgos",0,0,107.106653004903,1493.49805224483,179.718,22.6784129704,47.1315539058,1.21545711497,1068.86884341,0.501792204551,147.675803203,651.91048841,196.897,7.17152947363503,89.9175711158626,3.84542045382317,-0.847673729971319,28.8497484825574,2.54302306875549,23.35,7.85,69.5,209.968654168223,3.59781845565928,0.258018610955486,1.12862120604787,9.48032300204945,15.7189757162714,1.43182708340399,0,35.6284245033191,7.93443222458969,1.8364923207988,0,0.659274448419925,36.8746194362609,0,0,71.076,92.076,129.54583825764,44.49,54.6,6
"383","ES022C1","Vigo",0,0,108.957115652909,1345.3964438693,302.584,24.3318767224,47.8684744865,1.25749795236,1164.7298201,0.0944527313718,95.5106681118,138.339755105,546.291,8.09851372429328,55.0517947394337,1.51577167472976,-0.421231425753653,64.9980495313426,7.32869485788373,19.05,8.6,140.325,23.0209470558767,4.98617800801239,0.800754805777948,7.60512818032173,40.4482807611587,7.76444964760161,1.31737641041518,0.0954238445961441,31.8582102545816,5.91301994031732,0.254157236258122,2.49248162212891,3.1541949299536,57.2090673331431,0,1,114.455,143.579,125.445808396313,50.63,54.6,6
"384","ES048C1","Guadalajara",0,0,235.539857857821,235.539857857821,87.248,4.48662900491,46.2838066084,1.16204790156,207.658269187,0.355255698213,128.942783789,85.7263461056,82.48,100,100.63166828322,13.0228641751409,-0.222775740244387,5.71453176647702,5.71453176647702,23.35,7.85,69.5,230.678267830015,1.26215144342791,1.26215144342791,2.26697078225458,2.49922171709666,3.15993553840158,1.58555855608295,0,17.7255138416762,19.887281800509,0.159053073992294,0,0,19.4605332572073,0,0,32.538,40.199,123.544778412933,46.47,54.6,8
"385","ES526C1","Santa Coloma de Gramenet",0,1,7.09947281523477,2434.46881750377,161.514,49.5371356721,48.6971627591,1.29947286628,2412.31795845,2.87490452572e-10,23.4654581027,9.01208319185e-07,4825.908,21.9447536016169,3.38690667124197,-2.90653986498266,-0.140780377880438,5515.47995450774,29.9128908435432,19.58216508,0.097233202,73.65656579,30.1442245343676,156.461799427032,5.10940974510776,13.9116225816404,12.9623058739645,8.3678134005281,6.42080310482202,0.173434230456876,15.803208551629,280.652135540147,0,0,0.513089933271661,110.439073442988,0,1,45.646,48.515,106.28532620602,33.58,54.6,6
"386","ES511C1","Alcalá de Henares",0,0,88.0176805295226,6825.34882293387,209.588,23.5723880732,47.917320627,1.26013003382,1129.52567725,0.158227782266,105.158692292,225.213392033,6312.835,18.2628889320071,3.30289006444806,1.30554360592981,-0.134997168756203,63.271378733186,14.5119322938024,23.35,5.438235294,74.24844444,95.8200309580811,5.70788193817944,1.51878026865795,8.28599620081704,13.1259993118965,29.3290775785007,3.41001339744499,0.00372291184952015,24.461882425799,27.1188099915273,2.85481902969236,0,1.06458686799127,24.721037246356,0,0,71.864,78.917,109.814371590783,47.77,54.6,6
"387","ES062C1","Sanlúcar de Barrameda",0,0,170.900853670725,170.900853670725,67.561,7.53870723125,47.1811313116,1.21841941277,355.684735797,0.726122652899,192.566717485,314.682088182,66.056,100,100,5.46189628797103,0,4.31829323346685,4.31829323346685,23.35,7.85,69.5,2332.85482696624,6.71250708735616,6.71250708735616,1.52930508596857,1.52930508596857,1.98686594807391,1.98686594807391,18.4388874366968,2.21971877063203,2.21971877063203,1.06615970348541,26.1334525150468,26.1334525150468,1.88825440349616,0,1,23.304,31.843,136.641778235496,39.4,54.6,2
"388","ES044C1","Pontevedra",0,0,118.241659544377,118.241659544377,98.598,6.08342435267,45.9932951654,1.14265305969,279.796731869,0.0286805650095,79.8190632669,9.16948041125,91.995,100,104.643730637535,6.26960261260387,0.177092494899469,13.751498467338,13.751498467338,23.35,7.85,69.5,36.875221457236,2.64149448623721,2.64149448623721,7.07643622953313,7.79345966477296,3.18101675474894,3.18101675474894,3.00078356564207,23.1538419392062,23.3656951015055,0.478429384939035,0,0,197.995209205885,0,1,30.946,39.558,127.829121695857,50.5,54.6,6
"389","ES071C1","Granollers",0,0,14.9375917627845,2434.46881750377,86.838,43.3326896943,47.9337975389,1.26101347171,2077.10037462,0.0305323667296,80.4947142954,79.9719490186,4825.908,21.9447536016169,1.77469193362161,3.55856607913755,-0.00356143620394023,2623.3144286101,29.9128908435432,27.49411765,2.808653846,77.39647059,30.1442245343676,23.6731993560714,5.10940974510776,13.9116225816404,35.1621806564279,61.6986902230255,6.42080310482202,0.173434230456876,15.803208551629,0,14.6994061768429,0,0.513089933271661,110.439073442988,0,1,22.831,26.125,114.427751741054,47.56,54.6,6
"390","ES064C1","Prat de Llobregat, El",0,1,31.5431146562108,2434.46881750377,81.536,43.989681202,47.7233920059,1.24956502302,2099.33680022,0.691756901823,182.986656201,1814.65671407,4825.908,21.9447536016169,1.66238146272163,4.18338401778641,0.0027150755571832,1242.17283001522,29.9128908435432,23.35,5.438235294,74.24844444,30.1442245343676,5.3834626646985,5.10940974510776,13.9116225816404,1.22266561975031,66.5238224815489,6.42080310482202,0.173434230456876,15.803208551629,0,5.6748742998604,3.10815879895262,0.513089933271661,110.439073442988,0,1,24.253,27.081,111.660413144766,43.76,54.6,3
"391","ES003C1","Valencia",0,0,134.65400954694,1040.35896744626,972.493,30.4663283805,48.5417245724,1.29203520801,1478.88812098,5.90781646234e-05,44.1237109161,0.112885110789,1613.832,12.9430334875155,60.4091999662914,-0.618672378536749,-1.6917484159249,99.2989369198019,22.5739391256923,27.2,12.13333333,56.975,128.870763326223,33.6220003998237,6.29433590029398,8.65719740275102,7.64280972350785,19.0421927344572,7.43359415326523,0.376295183595226,70.5961143513944,0.302944604006002,3.34354569559349,1.59896855459016,0.392961412803064,4.05811240576737,0,1,328.979,419.929,127.646141547029,47.56,54.6,6
"392","ES057C1","Ponferrada",0,0,283.164848430504,283.164848430504,71.387,3.68264146383,46.1441810878,1.1527895071,169.932474588,0.580864799738,159.973104347,113.789307833,70.483,100,100,2.86607683218537,0,5.00768371448483,5.00768371448483,19.4,-2.814285714,50.72857143,29.1492988614749,0.719784581471895,0.719784581471895,3.06077089456484,3.06077089456484,2.08992022210766,2.08992022210766,0,138.146115134539,138.146115134539,0.235701581922801,1.27602297247604,1.27602297247604,102.633330771537,0,0,28.307,37.692,133.154343448617,47.67,54.6,6
"393","ES530C1","Mataró",0,0,22.3129620328102,2434.46881750377,129.025,36.5014847497,47.2742306923,1.22393120819,1725.57961067,0.00783861189811,68.126332106,16.5550757253,4825.908,21.9447536016169,2.63861225700946,3.37796152521052,-0.00815503894013503,86.7208933154939,29.9128908435432,23.35,7.85,69.5,30.1442245343676,20.3285985562105,5.10940974510776,13.9116225816404,54.2509359440982,17.8327760182609,6.42080310482202,0.173434230456876,15.803208551629,0,4.96430455051868,1.2137818638842,0.513089933271661,110.439073442988,0,1,47.081,54.31,115.354389244069,39.65,54.6,6
"394","ES028C1","Reus",0,0,52.9835910056271,115.438121595237,111.29,21.3082416854,47.7238671061,1.24959128088,1016.91169446,0.186096995124,108.814808159,236.47791558,119.376,45.8978284412878,91.6214314435062,4.41333758654983,-1.47409571583381,106.863273940769,50.2087171889597,23.35,5.438235294,74.24844444,67.9889523878378,6.43427929769476,0.408931070496121,6.48776469896096,8.86906669415856,10.1213387253823,3.22230032068004,0,12.9497156051408,0.74031194065088,1.95956293598483,0,0.217794190190897,10.918777587048,0,0,40.586,49.867,122.867491253141,45.51,54.6,6
"395","ES035C1","Torrevieja",0,0,71.4263475397287,71.4263475397287,91.699,21.3874940829,46.8513363666,1.19836678158,1002.03267932,0.639008765344,170.885178683,767.323436025,92.713,100,100,-3.00918091047555,0,55.7077344293267,55.7077344293267,20.41666667,0.475925926,112.585,96.1110800547604,11.8704233879271,11.8704233879271,32.5287051410927,32.5287051410927,2.38430971246779,2.38430971246779,9.95943973586858,5.88086188841413,5.88086188841413,0.863905936821003,3.22048937154578,3.22048937154578,8.30890712758199,0,1,39.855,122.327,306.93012169113,44.45,54.6,6
"396","ES043C1","Ferrol",0,0,82.6187986057357,82.6187986057357,96.384,7.99257760062,45.5838916467,1.1145209999,364.332791324,0.0202093032579,76.2574701193,8.20611989583,96.088,100,100,0.77475612433738,0,38.0058782382489,38.0058782382489,23.35,7.85,69.5,65.6993358754574,3.61844908568001,3.61844908568001,9.52807015733351,9.52807015733351,5.4646427547875,5.4646427547875,0.455582772809607,33.809934981685,33.809934981685,0.893352389172442,3.08668763010055,3.08668763010055,29.3222931384628,0,1,30.372,42.063,138.492690636112,53.87,54.6,6
"397","ES059C1","Zamora",0,0,149.2507187284,149.2507187284,65.181,5.72101910221,45.3473717309,1.09789871413,259.433179908,0.455069663151,141.298844755,129.618108604,65.324,100,100,-0.729515686871764,0,6.18422482560795,6.18422482560795,23.35,7.85,69.5,7945.55631594229,2.04204822577485,2.04204822577485,1.30127820043104,1.30127820043104,3.06412856384512,3.06412856384512,0,44.4038586166196,44.4038586166196,0.414850618560179,1.610423850403,1.610423850403,5.75069855118681,0,0,27.297,39.062,143.099974356156,47.75,54.6,6
"398","ES027C1","Barakaldo",0,1,29.4184699843417,1480.72864543454,108.307,19.0086362171,47.9694848092,1.26291924246,911.834486257,0.00142579130051,57.2446840926,1.6419032196,1011.465,5.58026376892544,10.4643264967152,5.97346431576681,0.152183429124523,221.595480780265,7.72592604004279,23.35,5.438235294,74.24844444,28.1088817245246,7.30241487182435,1.68380608036283,3.14147343269306,2.22651041522141,0,4.13063582350374,0.0783866601303723,41.1429338510208,39.9478255369991,0.922462302235218,0.877330972301755,1.73917346723194,107.747965331801,0,1,41.985,45.315,107.931404072883,38.69,54.6,6
"399","ES031C1","Lugo",0,0,329.754789753651,329.754789753651,100.042,3.38157833992,45.3453217297,1.09775359394,153.338757778,0.304957909677,123.048319706,51.3330076074,97.78,100,100,5.60417172474217,0,3.73307693549998,3.73307693549998,23.35,7.85,69.5,230.895659135781,1.11868377278347,1.11868377278347,2.75487534223132,2.75487534223132,1.84780454749441,1.84780454749441,0,14.5129347531545,14.5129347531545,0.545152372674575,0.0900701113308807,0.0900701113308807,58.6748948743989,0,0,40.227,59.623,148.216372088398,51.09,54.6,8
"400","ES002C1","Barcelona",0,1,98.1765426007972,2434.46881750377,1591.737,63.8633084097,48.9964982566,1.31323013907,3129.07847915,3.37284174151e-05,42.4127855293,0.138596818453,4825.908,21.9447536016169,32.9322481903924,0.387235848705566,-0.692781127651905,398.842727220688,29.9128908435432,25.6,9.4,50.12333333,30.1442245343676,2.32936269134867,5.10940974510776,13.9116225816404,8.01441428961729,7.31429062607171,6.42080310482202,0.173434230456876,15.803208551629,4.0550526615996,9.86750929887788,0,0.513089933271661,110.439073442988,0,1,684.078,811.106,118.569227485755,37.01,54.6,5
"401","ES049C1","Sant Cugat del Vallès",0,1,48.228910255787,2434.46881750377,105.818,15.1026119841,48.0502022907,1.26719095414,725.683560952,0.0162077535686,74.1839762611,14.9043202568,4825.908,21.9447536016169,2.12558962997223,8.20168307821303,0.051653445546564,813.205187344949,29.9128908435432,23.35,7.85,69.5,30.1442245343676,1.61937919571044,5.10940974510776,13.9116225816404,34.0399339137651,23.4702342043779,6.42080310482202,0.173434230456876,15.803208551629,8.15798216097582,7.75735186054812,0,0.513089933271661,110.439073442988,0,1,29.641,33.336,112.465841233427,41.39,54.6,6
"402","ES507C1","Sabadell",0,1,37.5260243492188,2434.46881750377,237.792,37.6045633247,48.4583658054,1.28796353701,1822.25568554,0.00443420630709,64.0475709864,10.4070772279,4825.908,21.9447536016169,4.86018382447407,3.52871516455002,-0.0106831795462687,1048.73886009775,29.9128908435432,20.41666667,0.475925926,112.585,30.1442245343676,27.0139589293077,5.10940974510776,13.9116225816404,26.4541362278839,33.67025642356,6.42080310482202,0.173434230456876,15.803208551629,0.991830811296039,10.909989823997,0,0.513089933271661,110.439073442988,0,1,81.596,93.203,114.224962007942,44.5,54.6,3
"403","ES533C1","Marbella",0,0,116.874306320966,686.90548408366,140.597,16.0826396379,46.9195522407,1.20258075495,754.590250661,0.401403243095,134.497891136,364.25566629,281.382,18.5283006685909,47.7066763332409,12.7509082014804,-1.65461983770289,64.2741782729403,17.2032401455697,23.35,7.85,69.5,30.6701675882735,6.48752549125434,2.16656632166827,10.6297277991392,36.3939810799726,1.62228315571076,0.472738507078685,0,69.255687023698,323.077487723889,7.52182008910359,2.15334452265111,0.935238927283961,31.9210886075186,0,1,48.791,86.7,177.696706359779,55.54,54.6,6
"404","ES525C1","Tarragona",0,0,55.0381091577704,208.955717684747,142.021,28.4127697235,47.3161566387,1.22639145196,1344.38306278,0.262424578477,118.081128847,432.669872318,214.352,26.3396042796047,64.8092856609689,5.76718276398788,-2.30639500760381,95.8971897975321,40.9608317725626,23.35,7.85,69.5,158.233982869273,11.3172530099003,6.52051555217874,13.4361295842159,18.4545144467698,20.3744843870018,9.82956650625789,0,15.2458661291637,18.6176540119233,2.41206472445297,1.59716247415168,0.420686275393896,14.1066328515459,0,1,52.391,65.711,125.424214082571,46.96,54.6,6
"405","ES010C1","Palma de Mallorca",0,0,208.493791876187,2017.16346247982,423.974,18.7688287455,47.9289991305,1.26075642734,899.571176624,0.101590593465,96.7276295247,115.217970178,646.545,10.3359889148435,63.8489200287683,6.90863794077302,-1.17419851525531,44.2075512995297,7.90565578676276,26.5,12.35,54.22,69.0185494172304,8.51872222125787,1.32065398681673,3.44262835353359,9.36924066839785,6.61417842788257,0.84186055176572,0.105720134278468,14.6763768732212,30.6254088075539,3.25403603025789,0.17682715779334,2.338854633107,26.7121551696081,0,1,159.316,182.186,114.355118130006,57.05,54.6,6
"406","ES501C1","Granada",0,0,88.0441543805543,1497.09773553861,271.956,20.5274533673,48.0786022739,1.2686811202,986.93126614,0.00715496653436,67.437379576,8.95874121258,532.667,5.88098908244482,50.6571647952661,1.98643210992316,-2.12485765885182,54.926985601989,5.73776834744165,23.35,7.85,69.5,118.468217681144,11.9621039230243,2.29445968952335,2.37810936729136,12.3884027755035,7.93487639230985,1.07002779884224,0.0507456904960569,43.7077790803071,108.306102198605,1.75159142693753,0.514286504295607,6.85000813128669,18.4956783928292,0,0,96.916,139.969,144.42300548929,49.18,54.6,6
"407","ES068C1","Torremolinos",0,0,19.4982510385777,1521.17141709183,80.356,27.7440189462,46.2903570892,1.16247928841,1284.28054411,0.00753188158836,67.8231868186,11.2447191002,819.875,27.2884020964945,9.32410428418966,13.8380461268204,0.4108027714488,188.375869852783,7.97214558710573,23.35,7.85,69.5,77.4035648638289,28.3774459642664,2.70171556895746,2.92877603447056,29.4459298089941,1.73147089491508,1.30397904541364,0,32.2862964534756,168.666580779124,1.98991139888639,0,1.98966127201583,9.36017799366161,0,1,28.724,44.242,154.024509121292,48.75,54.6,6
"408","ES509C1","Fuenlabrada",0,0,39.187215584369,6825.34882293387,147.064,42.3380935144,48.0975540673,1.26967181724,2036.35874191,0.274290023317,119.471794593,709.178858808,6312.835,18.2628889320071,2.2876884949472,4.71362251146364,-0.0461006487889475,1323.56941483458,14.5119322938024,20.41666667,0.475925926,112.585,95.8200309580811,2.26931869715472,1.51878026865795,8.28599620081704,1.68494636287324,12.243184936475,3.41001339744499,0.00372291184952015,24.461882425799,0,2.66006435212245,0,1.06458686799127,24.721037246356,0,0,66.655,70.835,106.271097442052,47.34,54.6,3
"409","ES019C1","Bilbao",0,1,41.3295135912581,1480.72864543454,373.29,30.7562328456,47.7610400155,1.25164006616,1468.94966766,5.64531686806e-06,37.7454525972,0.0103794584757,1011.465,5.58026376892544,36.8779938010707,0.18303418069392,-0.718012188330782,156.135396700263,7.72592604004279,21.35,8.95,142.84,28.1088817245246,23.682936430738,1.68380608036283,3.14147343269306,6.8425983657075,53.0916205229464,4.13063582350374,0.0783866601303723,41.1429338510208,21.5699364348092,5.76269254267991,0,1.73917346723194,107.747965331801,0,1,147.655,162.561,110.095154244692,39.33,54.6,6
"410","ES067C1","Majadahonda",0,0,38.5182543598328,6825.34882293387,88.535,20.8304769601,47.4106998399,1.23188887952,987.587490677,0.0986561095608,96.2331281413,120.024830248,6312.835,18.2628889320071,1.3570289735119,8.81348016321715,0.00498531275780789,1292.63386483894,14.5119322938024,23.35,7.85,69.5,95.8200309580811,1.52239629961391,1.51878026865795,8.28599620081704,91.8136273193357,4.63256763035101,3.41001339744499,0.00372291184952015,24.461882425799,25.5578959262672,4.64507409911333,0,1.06458686799127,24.721037246356,0,0,23.069,24.645,106.831678876414,52.84,54.6,6
"411","ES014C1","Pamplona/Iruña",0,0,25.2447500313579,1267.88997651641,267.844,46.8942911283,48.433260147,1.28672589016,2271.24340162,0.000215062776536,48.6477203149,0.628514015258,352.611,1.99108365070596,75.0677091752668,3.02326297002892,-2.5112023852992,124.501133744478,3.96091150889779,22.06666667,5.866666667,62.01,127.815181824033,16.7402089531467,0.389957970437106,2.42179039619158,64.0679666570694,48.2363261118603,1.68062722543139,0,27.3868285687172,6.98008102896936,10.2751059314397,0,0.193136095316345,164.651973709553,0,0,78.924,90.177,114.258020374031,48.49,54.6,6
"412","ES041C1","Palencia",0,0,94.9077690818082,94.9077690818082,81.346,8.9616629685,46.6337250652,1.18470101873,417.915727,0.224652580894,113.588867308,111.22665819,82.27,100,100,-2.76014583706891,0,17.6908594127077,17.6908594127077,23.35,7.85,69.5,2083.64278593237,0.960010845914187,0.960010845914187,8.40165427929986,8.40165427929986,10.7569536612957,10.7569536612957,0,8.17037371546843,8.17037371546843,1.24378451286968,0,0,28.2944985339954,0,0,32.691,44.573,136.346395032272,45.32,54.6,6
"413","ES054C1","Benidorm",0,0,38.5273437787986,38.5273437787986,83.271,22.4025471312,46.592882105,1.18209914504,1043.79923734,0.172971210968,107.120125854,213.424712144,80.258,100,100,9.93887223901879,0,89.9101692524731,89.9101692524731,23.35,7.85,69.5,15.04545967607,2.40635582256422,2.40635582256422,55.899957628663,55.899957628663,5.91990523443514,5.91990523443514,0,88.2845153574226,88.2845153574226,10.5639078344416,13.6788688715687,13.6788688715687,51.703008643336,0,1,27.912,58.011,207.835339638865,45.21,54.6,6
"414","ES052C1","Rubí",0,1,32.2217853280066,2434.46881750377,56.521,25.5271173543,46.5837703477,1.1815171245,1189.14937247,0.562686791993,156.932821429,790.575138094,4825.908,21.9447536016169,1.13077165996534,9.43925957479766,0.035538593707193,1234.19604454488,29.9128908435432,23.35,7.85,69.5,30.1442245343676,4.48281171510589,5.10940974510776,13.9116225816404,9.75430489265105,0,6.42080310482202,0.173434230456876,15.803208551629,4.10242189482772,0,0,0.513089933271661,110.439073442988,0,1,28.114,33.039,117.517962580921,45.84,54.6,6
"415","ES032C1","San Fernando",0,0,30.6207451307397,238.903552471684,96.968,25.9894997338,45.4590923024,1.10578088599,1181.45906729,0.0365201248854,82.5014437753,47.7111640298,262.363,17.952819609593,36.403761201084,3.66030958693235,0.658878721594199,26.3546819828974,10.317971308912,23.35,7.85,69.5,235.787704440044,16.1313596514708,4.91130807654678,4.93853604186086,2.63293797867414,10.8928613788102,4.2098662281058,37.8229952694452,8.20003498015142,6.9945587671223,0,5.0829431094982,1.48078533010472,3.16160355158186,0,1,33.921,41.515,122.38731169482,40.92,54.6,6
"416","ES519C1","Albacete",0,0,1125.54150719459,2451.32540143048,172.02,2.41433551997,43.4244896314,0.957740889857,104.841287754,0.604496212039,164.166957331,60.6979411313,185.01,45.9156302356993,89.9362196638019,8.91408817216556,-0.26475235774015,2.26291077114374,1.26829347021237,23.35,7.85,69.5,189.269379286716,0.369220148354022,0.321620354390675,0.553089657200855,1.03407145175471,0.988794097899444,0.620408092151871,0.0512693648471444,15.6249801650197,10.8796602103124,0.42536612396307,0,0.0204852665809637,7.31702264610123,0,0,62.98,83.229,132.151476659257,44.2,54.6,8
"417","ES050C1","Manresa",0,0,41.6514057912712,41.6514057912712,91.282,17.2854730338,46.8267590642,1.19684025658,809.422681063,0.0462869521299,85.3399355839,44.8404686423,88.516,100,100,8.19889764712855,0,23.6246527891794,23.6246527891794,19.4,3.433333333,94.6,163.474684312022,8.77431561665377,8.77431561665377,6.84391203297098,6.84391203297098,10.1382723109309,10.1382723109309,0,16.7915943755875,16.7915943755875,1.79306114010405,0,0,364.187967337922,0,0,29.072,39.605,136.230737479362,44.76,54.6,6
"418","ES065C1","Línea de la Concepción, La",0,0,19.2727100442662,19.2727100442662,66.34,40.8592878849,46.0847045937,1.14880982107,1882.98821208,0.269684596763,118.932770576,583.380465953,65.349,100,100,3.87861516057811,0,61.7972250536884,61.7972250536884,23.35,7.85,69.5,51.4603597863012,21.1774052347891,21.1774052347891,42.4468738730075,42.4468738730075,15.6834549020732,15.6834549020732,0,53.0363407729038,53.0363407729038,2.14580092187593,21.3093076869713,21.3093076869713,0,0,1,23.704,28.722,121.169422882214,44.09,54.6,2
